"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LATITUD","LONGITUD","SUPORT","CANALS_RESPOSTA"
"1558",556218,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",14,11,2017,21,11,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Carrer","Vilamarí",73,28809104,81512374,41.38014,2.14748,"MÒBIL","EMAIL"
"1559",555778,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,11,2017,21,11,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Carrer","Sant Pere Més Alt",52,31309645,82444358,41.38875,2.17728,"WEB","EMAIL"
"1560",556090,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,11,2017,21,11,2017,2,"Eixample",5,"el Fort Pienc",18,"Avinguda","Diagonal",287,31126734,83711313,41.40015,2.17494,"TELÈFON","CARTA"
"1561",556222,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",16,11,2017,21,11,2017,1,"Ciutat Vella",1,"el Raval",20,"Carrer","Ramelleres",17,30581200,81949552,41.38423,2.16862,"WEB","EMAIL"
"1562",556392,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,11,2017,21,11,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Avinguda","Sarrià",1,28828761,82581402,41.38977,2.14759,"WEB","EMAIL"
"1563",556349,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",19,11,2017,21,11,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1564",556311,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",20,11,2017,21,11,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,"Carrer","Àlaba",37,32908196,83069979,41.39452,2.19633,"MÒBIL","EMAIL"
"1565",557167,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,6,2017,22,11,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Carrer","Doctor Aiguader",21,32115836,81793584,41.38296,2.18699,"WEB","EMAIL"
"1566",556784,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,7,2017,22,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",81,"Carrer","Provença",0,29932280,83042940,41.39402,2.16073,"WEB","EMAIL"
"1567",556783,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,7,2017,22,11,2017,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Carrer","Alcalde de Móstoles",41,30365408,84925612,41.41102,2.1657,"WEB","EMAIL"
"1568",556956,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,7,2017,22,11,2017,7,"Horta-Guinardó",35,"el Guinardó",44,"Ronda","Guinardó",236,31367712,86251571,41.42305,2.17754,"WEB","EMAIL"
"1569",556976,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",25,7,2017,22,11,2017,1,"Ciutat Vella",3,"la Barceloneta",32,"Passeig","Joan Borbó Comte Barcelona",90,32155354,80498829,41.3713,2.18761,"WEB","EMAIL"
"1570",557095,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",5,10,2017,22,11,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Carrer","Ganduxer",59,27833858,83429022,41.39731,2.13559,"INSTÀNCIA","EMAIL"
"1571",557038,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",31,10,2017,22,11,2017,4,"Les Corts",19,"les Corts",31,"Carrer","Joan Güell",159,27451703,81856856,41.38312,2.13121,"WEB","EMAIL"
"1572",557282,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","EMAIL"
"1573",557278,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",42,33632703,83534196,41.39876,2.20494,"WEB","EMAIL"
"1574",557276,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",48,33657844,83560902,41399,2.20524,"WEB","EMAIL"
"1575",557309,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","EMAIL"
"1576",557305,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","EMAIL"
"1577",557288,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,22,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","NO VOL RESPOSTA"
"1578",556733,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",20,11,2017,22,11,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1579",556526,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",21,11,2017,22,11,2017,1,"Ciutat Vella",1,"el Raval",21,"Carrer","Gravina",11,30336332,82088096,41.38546,2.16568,"WEB","IMMEDIATA"
"1580",556748,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",22,11,2017,22,11,2017,1,"Ciutat Vella",1,"el Raval",21,"Carrer","Gravina",11,30336332,82088096,41.38546,2.16568,"WEB","IMMEDIATA"
"1581",558150,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",14,11,2017,23,11,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1582",558163,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",23,11,2017,23,11,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"ALTRES SUPORTS","EMAIL"
"1583",558242,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",12,11,2017,24,11,2017,3,"Sants-Montjuïc",11,"el Poble-sec",1,"Carrer","Vallhonrat",1,29652435,80909730,41.37479,2.15764,"MÒBIL","EMAIL"
"1584",558269,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",17,11,2017,24,11,2017,7,"Horta-Guinardó",35,"el Guinardó",39,"Carrer","Sant Antoni Maria Claret",167,31206236,85069405,41.41238,2.17574,"TELÈFON","EMAIL"
"1585",558217,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",17,11,2017,24,11,2017,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Carrer","Consell de Cent",1,28432752,80988242,41.37539,2.14304,"WEB","EMAIL"
"1586",558923,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",24,11,2017,26,11,2017,7,"Horta-Guinardó",40,"Montbau",94,"Pla","Montbau",7,28512298,87224268,41.43156,2.14326,"TELÈFON","IMMEDIATA"
"1587",559290,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",2,8,2017,27,11,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Passeig","Isabel II",1,31756494,81715562,41.38222,2.1827,"WEB","EMAIL"
"1588",559416,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,8,2017,27,11,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,"Avinguda","Bogatell",3,33185416,82876312,41.3928,2.19966,"WEB","EMAIL"
"1589",559464,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,8,2017,27,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",55,"Passeig","Sant Joan",126,30554929,83794240,41.40084,2.1681,"MÒBIL","EMAIL"
"1590",559519,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,8,2017,27,11,2017,10,"Sant Martí",68,"el Poblenou",68,"Carrer","Bilbao",125,33194602,84295952,41.40559,2.19962,"MÒBIL","EMAIL"
"1591",559546,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,8,2017,27,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",71,"Carrer","Girona",73,30794132,83115094,41.39475,2.17103,"WEB","EMAIL"
"1592",559563,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,8,2017,27,11,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Carrer","Enric Granados",113,29479128,82932170,41.39299,2.15533,"WEB","EMAIL"
"1593",559613,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,8,2017,27,11,2017,9,"Sant Andreu",61,"la Sagrera",67,"Avinguda","Meridiana",300,32177820,86209394,41.42274,2.18724,"WEB","EMAIL"
"1594",559640,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,8,2017,27,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",64,"Carrer","Bruc",124,30444970,83312018,41.39649,2.16684,"WEB","EMAIL"
"1595",559807,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,27,11,2017,2,"Eixample",6,"la Sagrada Família",40,"Carrer","Cartagena",328,31126213,84911808,41.41096,2.1748,"TELÈFON","EMAIL"
"1596",559816,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,8,2017,27,11,2017,2,"Eixample",10,"Sant Antoni",163,"Gran Via","Corts Catalanes",546,29877353,81823851,41.38304,2.16022,"WEB","EMAIL"
"1597",559386,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",8,11,2017,27,11,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",8,"Carrer","Indústria",197,31281064,84960204,41.41141,2.17665,"INSTÀNCIA","EMAIL"
"1598",559360,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,11,2017,27,11,2017,3,"Sants-Montjuïc",18,"Sants",90,"Carrer","Joan Güell",24,27697012,81193764,41.37717,2.13422,"TELÈFON","EMAIL"
"1599",559777,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",27,11,2017,27,11,2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Carrer","Santa Fe de Nou Mèxic",1,27735412,83035394,41.39376,2.13446,"WEB","EMAIL"
"1600",560105,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",13,6,2017,28,11,2017,4,"Les Corts",21,"Pedralbes",53,"Carrer","Sor Eulàlia d'Anzizu",4,25592165,82309431,41.38703,2.10891,"WEB","EMAIL"
"1601",560023,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,9,2017,28,11,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Ciutat de Granada",146,32550140,84035980,41.40319,2.19194,"MÒBIL","EMAIL"
"1602",559977,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,9,2017,28,11,2017,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Gran Via","Corts Catalanes",307,28627650,80673049,41.37256,2.14541,"WEB","EMAIL"
"1603",560066,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",6,9,2017,28,11,2017,4,"Les Corts",19,"les Corts",16,"Carrer","Taquígraf Serra",18,28185568,82217574,41.38644,2.13994,"WEB","EMAIL"
"1604",560034,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",6,9,2017,28,11,2017,4,"Les Corts",19,"les Corts",23,"Avinguda","Diagonal",634,27843057,82730819,41.39103,2.13578,"TELÈFON","EMAIL"
"1605",560120,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",8,9,2017,28,11,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Ciutat de Granada",127,32566357,83986283,41.40274,2.19213,"WEB","EMAIL"
"1606",560134,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",8,9,2017,28,11,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Avinguda","Pau Casals",18,28414761,83054821,41394,2.14258,"WEB","EMAIL"
"1607",560224,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,9,2017,28,11,2017,9,"Sant Andreu",63,"Navas",89,"Carrer","Sant Antoni Maria Claret",450,32003306,85811765,41.41914,2.18519,"INSTÀNCIA","CARTA"
"1608",560418,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,9,2017,28,11,2017,10,"Sant Martí",72,"Sant Martí de Provençals",116,"Carrer","Cantàbria",51,33123936,86055380,41.42143,2.19858,"WEB","EMAIL"
"1609",560517,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,9,2017,28,11,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Carrer","Doctor Fleming",0,27829190,82962794,41.39312,2.13559,"WEB","EMAIL"
"1610",560510,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,9,2017,28,11,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Carrer","Londres",94,29122539,82998425,41.39355,2.15105,"TELÈFON","EMAIL"
"1611",560717,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,9,2017,28,11,2017,9,"Sant Andreu",63,"Navas",89,"Carrer","Sant Antoni Maria Claret",462,32076327,85881378,41.41977,2.18606,"WEB","EMAIL"
"1612",560724,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,9,2017,28,11,2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Carrer","Àngel Guimerà",1,27666923,83192591,41.39517,2.13362,"TELÈFON","EMAIL"
"1613",560722,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,9,2017,28,11,2017,2,"Eixample",5,"el Fort Pienc",16,"Carrer","Diputació",428,31524195,83662346,41.39974,2.1797,"WEB","EMAIL"
"1614",560169,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,11,2017,28,11,2017,3,"Sants-Montjuïc",18,"Sants",87,"Carrer","Joan Güell",109,27544876,81577260,41.38061,2.13236,"WEB","EMAIL"
"1615",560115,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,11,2017,28,11,2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Carrer","Santa Fe de Nou Mèxic",1,27735412,83035394,41.39376,2.13446,"WEB","EMAIL"
"1616",560591,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,11,2017,28,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","EMAIL"
"1617",560446,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",22,11,2017,28,11,2017,8,"Nou Barris",52,"la Prosperitat",92,"Avinguda","Rio de Janeiro",94,31825994,88125622,41.43996,2.18281,"WEB","EMAIL"
"1618",560631,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",22,11,2017,28,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"WEB","EMAIL"
"1619",560487,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",23,11,2017,28,11,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Carrer","Providència",141,30163784,84841312,41.41024,2.1633,"TELÈFON","IMMEDIATA"
"1620",560394,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,11,2017,28,11,2017,10,"Sant Martí",68,"el Poblenou",60,"Carrer","Taulat",91,33628990,83550202,41.39891,2.20489,"INSTÀNCIA","CARTA"
"1621",560486,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",25,11,2017,28,11,2017,6,"Gràcia",31,"la Vila de Gràcia",58,"Carrer","Venus",9,30075442,83663448,41.39962,2.16238,"WEB","IMMEDIATA"
"1622",560193,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,11,2017,28,11,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Carrer","Ganduxer",65,27816885,83459004,41.39758,2.13538,"WEB","EMAIL"
"1623",561137,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,9,2017,29,11,2017,2,"Eixample",5,"el Fort Pienc",13,"Carrer","Ribes",77,31896006,83698322,41.40009,2.18415,"WEB","EMAIL"
"1624",561144,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,9,2017,29,11,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Carrer","Diputació",228,30123093,82293670,41.38729,2.1631,"WEB","EMAIL"
"1625",560762,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",15,11,2017,29,11,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Passatge","Sagristà",18,28584350,82419704,41.38829,2.14469,"WEB","EMAIL"
"1626",560764,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",15,11,2017,29,11,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Carrer","Vilamarí",71,28814560,81506796,41.38009,2.14755,"TELÈFON","IMMEDIATA"
"1627",561252,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,11,2017,29,11,2017,8,"Nou Barris",55,"Ciutat Meridiana",110,"Carrer","Perafita",63,30793356,90298100,41.45944,2.1702,"TELÈFON","SMS"
"1628",560766,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,11,2017,29,11,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Carrer","Còrsega",82,28631832,82145420,41.38583,2.14529,"MÒBIL","EMAIL"
"1629",561263,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,11,2017,29,11,2017,10,"Sant Martí",68,"el Poblenou",60,"Carrer","Taulat",89,33619626,83540194,41.39881,2.20478,"INSTÀNCIA","EMAIL"
"1630",561213,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,11,2017,29,11,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",44,33639880,83541875,41.39883,2.20503,"INSTÀNCIA","EMAIL"
"1631",561341,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",25,11,2017,29,11,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Passeig","Maragall",52,31625928,85434718,41.41571,2.18072,"TELÈFON","CARTA"
"1632",561484,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,11,2017,29,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",57,"Passeig","Sant Joan",119,30538120,83737577,41.40033,2.1679,"TELÈFON","NO VOL RESPOSTA"
"1633",560759,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",28,11,2017,29,11,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",13,"Carrer","Xifré",72,31696474,84846381,41.41042,2.18163,"TELÈFON","IMMEDIATA"
"1634",562039,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,10,2017,30,11,2017,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Travessera","Gràcia",398,31033288,84950974,41.4113,2.17369,"MÒBIL","EMAIL"
"1635",561843,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,11,2017,30,11,2017,2,"Eixample",7,"la Dreta de l'Eixample",77,"Gran Via","Corts Catalanes",9998,30448187,82424871,41.3885,2.16698,"TELÈFON","EMAIL"
"1636",562064,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,11,2017,30,11,2017,4,"Les Corts",19,"les Corts",32,"Carrer","Joan Güell",108,27535744,81673679,41.38148,2.13223,"INSTÀNCIA","EMAIL"
"1637",561916,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,11,2017,30,11,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Carrer","Freser",51,31695008,85245456,41.41401,2.18157,"WEB","EMAIL"
"1638",562594,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",1,10,2017,1,12,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1639",562658,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,10,2017,1,12,2017,2,"Eixample",5,"el Fort Pienc",9,"Carrer","Sardenya",178,31756699,83323124,41.3967,2.18252,"TELÈFON","EMAIL"
"1640",562756,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,11,2017,1,12,2017,8,"Nou Barris",46,"el Turó de la Peira",47,"Carrer","Travau",59,30483618,87204165,41.43155,2.16685,"TELÈFON","IMMEDIATA"
"1641",563267,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",15,9,2017,4,12,2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Carrer","Montevideo",15,25766833,83294872,41.39592,2.11088,"WEB","EMAIL"
"1642",563331,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",12,10,2017,4,12,2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,"Avinguda","Diagonal",1,34783312,84879638,41.41097,2.21856,"WEB","EMAIL"
"1643",563384,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",16,10,2017,4,12,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Carrer","Muntaner",20,29993963,82053442,41.38512,2.16159,"WEB","EMAIL"
"1644",563476,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,10,2017,4,12,2017,10,"Sant Martí",68,"el Poblenou",59,"Avinguda","Litoral",64,33685580,83040054,41.39432,2.20563,"MÒBIL","NO VOL RESPOSTA"
"1645",563669,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,10,2017,4,12,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Avinguda","Diagonal",526,29219501,83150050,41.39493,2.1522,"WEB","EMAIL"
"1646",563639,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",13,11,2017,4,12,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1647",563645,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",17,11,2017,4,12,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Carrer","Rosa Sensat",20,32902576,82733786,41.39149,2.1963,"TELÈFON","EMAIL"
"1648",563414,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,11,2017,4,12,2017,3,"Sants-Montjuïc",18,"Sants",90,"Carrer","Joan Güell",24,27697012,81193764,41.37717,2.13422,"TELÈFON","EMAIL"
"1649",563641,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",20,11,2017,4,12,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","CARTA"
"1650",563762,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,11,2017,4,12,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Taulat",40,33626399,83527451,41.3987,2.20487,"INSTÀNCIA","EMAIL"
"1651",563971,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",20,9,2017,5,12,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Avinguda","Diagonal",490,29433984,83219954,41.39557,2.15475,"WEB","EMAIL"
"1652",563833,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,10,2017,5,12,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Carrer","Comte d'Urgell",153,29135904,82317477,41.38742,2.15129,"TELÈFON","NO VOL RESPOSTA"
"1653",564377,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",23,10,2017,5,12,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,"Carrer","Sardenya",69,32082272,82944516,41.39332,2.18646,"WEB","EMAIL"
"1654",564362,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",23,10,2017,5,12,2017,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Gran Via","Corts Catalanes",289,28538641,80585905,41.37177,2.14436,"WEB","EMAIL"
"1655",563965,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",7,11,2017,5,12,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Gran Via","Corts Catalanes",453,29365338,81395392,41.37913,2.15415,"WEB","EMAIL"
"1656",564399,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,11,2017,5,12,2017,1,"Ciutat Vella",1,"el Raval",21,"Carrer","Gravina",11,30336332,82088096,41.38546,2.16568,"WEB","EMAIL"
