Codi_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_de_any,Nom_mes,Dia_de_mes,Hora_de_dia,Descripcio_causa_vianant,tipus de vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_(X),Coordenada_UTM_(Y),Longitud,Latitud
2017S001598    ,2,Eixample,6,la Sagrada FamÃ_lia,297001,Sant Antoni Maria Claret,0182 0182,Diumenge,Dg,Laboral,2017,2,Febrer,26,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,MarrÃ_,Desconegut,Desconegut,"430931,10","4584770,03",2.172483,41.409667
2017S001613    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0063 0063,Dilluns,Dl,Laboral,2017,2,Febrer,27,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"430890,20","4583377,03",2.172151,41.397117
2017S001619    ,10,Sant MartÃ_,65,el Clot,161101,IndependÃ¨ncia,0245 0247,Dilluns,Dl,Laboral,2017,2,Febrer,27,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431997,06","4584375,93",2.18528,41.4062
2017S001667    ,1,Ciutat Vella,1,el Raval,277809,CARRETES / Sant PaciÃ                              ,0010 0010,Dimarts,Dm,Laboral,2017,2,Febrer,28,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430336,54","4581229,45",2.165772,41.377723
2017S001667    ,1,Ciutat Vella,1,el Raval,277809,Reina AmÃ lia,0010 0010,Dimarts,Dm,Laboral,2017,2,Febrer,28,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"430336,54","4581229,45",2.165772,41.377723
2017S001672    ,2,Eixample,6,la Sagrada FamÃ_lia,289105,RossellÃ_,0431 0431,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"430964,19","4584271,82",2.172935,41.405175
2017S001677    ,5,SarriÃ -Sant Gervasi,25,Sant Gervasi - la Bonanova,259705,Planella,0022 0022,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,10,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"427025,51","4584459,08",2.125791,41.40652
2017S001688    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,249304,Pere IV,0016 0016,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"432408,31","4582974,29",2.190354,41.393616
2017S001689    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,124105,Ferran Valls i Taberner,0003 0003,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428373,27","4583987,87",2.141973,41.402391
2017S001690    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,30409,Bac de Roda,0139 0143,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,15,Creuar per fora pas de vianants,Bicicleta,Desconegut,BH,Blanc,Desconegut,Desconegut,"433243,40","4584810,98",2.200138,41.410223
2017S001695    ,10,Sant MartÃ_,68,el Poblenou,71905,Castanys,0029 0029,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Violeta,Desconegut,Desconegut,"433608,18","4583772,95",2.204619,41.400904
2017S001697    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,334006,Tenor ViÃ±as,0007 0007,Dimecres,Dc,Laboral,2017,3,MarÃ§,1,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,CONOR,Negre,Desconegut,Desconegut,"428391,70","4583193,97",2.142282,41.395241
2017S001785    ,7,Horta-GuinardÃ_,43,Horta,157308,Horta a Cerdanyola,0169 0169,Dissabte,Ds,Laboral,2017,3,MarÃ§,4,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428536,12","4588896,49",2.143342,41.446618
2017S001787    ,2,Eixample,7,la Dreta de l'Eixample,289105,RossellÃ_,0300 0300,Dissabte,Ds,Laboral,2017,3,MarÃ§,4,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"430453,90","4583742,98",2.166882,41.400367
2017S001797    ,3,Sants-MontjuÃ¯c,13,la Marina de Port,29002,Aviador Ruiz de Alda,0035 0035,Dissabte,Ds,Laboral,2017,3,MarÃ§,4,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428247,73","4579333,41",2.141017,41.360462
2017S001816    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,264206,Avenir,0010B0010B,Diumenge,Dg,Laboral,2017,3,MarÃ§,5,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"428970,68","4583412,05",2.149182,41.397265
2017S001817    ,3,Sants-MontjuÃ¯c,13,la Marina de Port,230601,Mare de DÃ©u de Port,0397 0397,Diumenge,Dg,Laboral,2017,3,MarÃ§,5,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428089,26","4579741,30",2.13908,41.364123
2017S001833    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,23403,Aribau,0324 0324,Dilluns,Dl,Laboral,2017,3,MarÃ§,6,10,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428650,16","4583679,33",2.145323,41.399641
2017S001836    ,3,Sants-MontjuÃ¯c,18,Sants,313301,Santa Caterina,0046 0046,Dilluns,Dl,Laboral,2017,3,MarÃ§,6,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"427863,05","4581440,42",2.136176,41.379405
2017S001842    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,267907,ProvenÃ§als,0292 0292,Dilluns,Dl,Laboral,2017,3,MarÃ§,6,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432822,07","4585667,88",2.195006,41.417906
2017S001845    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,205150,Antiga de MatarÃ_,0002 0002,Dilluns,Dl,Laboral,2017,3,MarÃ§,6,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432242,24","4582823,74",2.188385,41.392242
2017S001862    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,128106,FluviÃ ,0137 0137,Dimarts,Dm,Laboral,2017,3,MarÃ§,7,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"433437,31","4584809,67",2.202459,41.41023
2017S001879    ,4,Les Corts,21,Pedralbes,700088,Doctor August Pi i Sunyer,0004 0006,Dimarts,Dm,Laboral,2017,3,MarÃ§,7,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"426835,74","4582625,38",2.12374,41.389985
2017S001882    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0176 0176,Dimarts,Dm,Laboral,2017,3,MarÃ§,7,19,Creuar per fora pas de vianants,Bicicleta,Desconegut,BICING,Blanc,B,14,"429050,96","4582634,69",2.15023,41.390265
2017S001883    ,2,Eixample,6,la Sagrada FamÃ_lia,325005,SicÃ_lia,0298 0298,Dimecres,Dc,Laboral,2017,3,MarÃ§,8,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"431007,99","4583883,78",2.173493,41.401684
2017S001910    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,292802,SaguÃ©s,0049 0049,Dimecres,Dc,Laboral,2017,3,MarÃ§,8,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428503,61","4583187,49",2.143623,41.395197
2017S001911    ,2,Eixample,7,la Dreta de l'Eixample,289105,RossellÃ_,0253 0253,Dimecres,Dc,Laboral,2017,3,MarÃ§,8,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Blau,Desconegut,Desconegut,"429831,91","4583163,05",2.159509,41.395098
2017S001943    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0147 0147,Dijous,Dj,Laboral,2017,3,MarÃ§,9,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"429194,18","4582258,00",2.151996,41.386891
2017S001944    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0056 0056,Dijous,Dj,Laboral,2017,3,MarÃ§,9,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,DAHON,Gris,Desconegut,Desconegut,"431032,20","4582330,03",2.173969,41.387699
2017S001944    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0056 0056,Dijous,Dj,Laboral,2017,3,MarÃ§,9,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"431032,20","4582330,03",2.173969,41.387699
2017S001958    ,1,Ciutat Vella,2,el Barri GÃ_tic,63408,PL PORTAL PAU                                     ,0006 0006,Divendres,Dv,Laboral,2017,3,MarÃ§,10,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"431389,97","4581492,29",2.178334,41.380182
2017S001962    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,334006,Tenor ViÃ±as,0007 0007,Divendres,Dv,Laboral,2017,3,MarÃ§,10,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"428391,70","4583193,97",2.142282,41.395241
2017S001965    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,701497,B-10 (Llobregat),1180000,Divendres,Dv,Laboral,2017,3,MarÃ§,10,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,BRAMMO,Negre,Desconegut,Desconegut,"430902,66","4580114,52",2.172667,41.367729
2017S002029    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,30409,Bac de Roda,0175 0175,Dilluns,Dl,Laboral,2017,3,MarÃ§,13,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"432937,09","4585128,37",2.196442,41.413061
2017S002074    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,308200,Sant Nicolau,0013 0013,Dimecres,Dc,Laboral,2017,3,MarÃ§,15,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428606,27","4581243,08",2.145084,41.377697
2017S002082    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,132908,Ramon Trias Fargas,0032 0034,Dimecres,Dc,Laboral,2017,3,MarÃ§,15,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432464,77","4582584,62",2.191067,41.390108
2017S002090    ,3,Sants-MontjuÃ¯c,14,la Font de la Guatlla,135101,Font Florida,0061 0061,Dimecres,Dc,Laboral,2017,3,MarÃ§,15,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428471,04","4580233,72",2.143589,41.368588
2017S002092    ,1,Ciutat Vella,2,el Barri GÃ_tic,189304,RAMBLA / Pl Catalunya                             ,0008 0008,Dimecres,Dc,Laboral,2017,3,MarÃ§,15,18,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,ORBEA,Blau,B,8,"430887,78","4581913,94",2.172283,41.383931
2017S002111    ,4,Les Corts,19,les Corts,84907,Comas,0004 0004,Dijous,Dj,Laboral,2017,3,MarÃ§,16,10,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427330,08","4582097,34",2.129724,41.385274
2017S002117    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,EntenÃ§a,0069 0069,Dijous,Dj,Laboral,2017,3,MarÃ§,16,15,Desobeir el senyal del semÃ for,Bicicleta,Carpe,ORBEA,Negre,Desconegut,Desconegut,"429172,25","4581332,21",2.151841,41.378549
2017S002124    ,1,Ciutat Vella,1,el Raval,335803,RDA SANT ANTONI / SepÃºlveda                       ,0029 0029,Dijous,Dj,Laboral,2017,3,MarÃ§,16,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430196,05","4581738,54",2.164039,41.382295
2017S002138    ,2,Eixample,10,Sant Antoni,54509,CalÃ bria,0087 0087,Divendres,Dv,Laboral,2017,3,MarÃ§,17,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429510,88","4581367,81",2.155879,41.378894
2017S002155    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0072 0072,Divendres,Dv,Laboral,2017,3,MarÃ§,17,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Altres,Desconegut,Desconegut,"430772,87","4583168,17",2.170764,41.395224
2017S002173    ,9,Sant Andreu,60,Sant Andreu,2709,Afores,0012 0012,Divendres,Dv,Laboral,2017,3,MarÃ§,17,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,BH,Blau,Desconegut,Desconegut,"432462,22","4586997,70",2.19055,41.429855
2017S002185    ,5,SarriÃ -Sant Gervasi,24,les Tres Torres,72908,Castellnou,0013 0013,Divendres,Dv,Laboral,2017,3,MarÃ§,17,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,MONTY,Negre,Desconegut,Desconegut,"427431,34","4583123,08",2.130808,41.394524
2017S002209    ,2,Eixample,5,el Fort Pienc,197302,Marina,0140 0140,Diumenge,Dg,Laboral,2017,3,MarÃ§,19,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Blau,Desconegut,Desconegut,"431882,25","4583392,63",2.184015,41.397337
2017S002215    ,2,Eixample,7,la Dreta de l'Eixample,18505,AragÃ_,0393 0393,Diumenge,Dg,Laboral,2017,3,MarÃ§,19,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"431042,70","4583608,15",2.173943,41.399211
2017S002225    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,700654,Litoral,0130 0130,Dilluns,Dl,Laboral,2017,3,MarÃ§,20,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"434993,38","4584498,80",2.221108,41.407556
2017S002225    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,700654,Litoral,0130 0130,Dilluns,Dl,Laboral,2017,3,MarÃ§,20,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"434993,38","4584498,80",2.221108,41.407556
2017S002245    ,10,Sant MartÃ_,65,el Clot,1604,SÃ¨quia Comtal,0009 0009,Dilluns,Dl,Laboral,2017,3,MarÃ§,20,19,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"432196,14","4584595,07",2.187636,41.408198
2017S002267    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0174 0174,Dimarts,Dm,Laboral,2017,3,MarÃ§,21,10,No Ã©s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Rosa,Desconegut,Desconegut,"429319,29","4582935,85",2.153412,41.392999
2017S002285    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,94707,Creu dels Molers,0001 0003,Dimecres,Dc,Laboral,2017,3,MarÃ§,22,9,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"430027,37","4580899,55",2.162115,41.374724
2017S002302    ,2,Eixample,7,la Dreta de l'Eixample,90502,CÃ_rsega,0289 0291,Dimecres,Dc,Laboral,2017,3,MarÃ§,22,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,B,11,"429572,69","4583094,34",2.15642,41.394454
2017S002304    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,234500,Olivera,0044 0052,Dimecres,Dc,Laboral,2017,3,MarÃ§,22,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"429596,25","4580789,11",2.156975,41.373695
2017S002304    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,234500,Olivera,0044 0052,Dimecres,Dc,Laboral,2017,3,MarÃ§,22,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"429596,25","4580789,11",2.156975,41.373695
2017S002327    ,2,Eixample,6,la Sagrada FamÃ_lia,350308,ValÃ¨ncia,0493 0495,Dijous,Dj,Laboral,2017,3,MarÃ§,23,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"431494,26","4584227,00",2.17928,41.404824
2017S002331    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,253902,PerÃº,0250 0250,Dijous,Dj,Laboral,2017,3,MarÃ§,23,8,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433658,22","4585334,74",2.205046,41.414976
2017S002370    ,6,GrÃ cia,31,la Vila de GrÃ cia,208001,Torrent de l'Olla,0039 0041,Divendres,Dv,Laboral,2017,3,MarÃ§,24,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429851,48","4583700,41",2.159686,41.399936
2017S002372    ,2,Eixample,6,la Sagrada FamÃ_lia,350308,ValÃ¨ncia,0476 0478,Divendres,Dv,Laboral,2017,3,MarÃ§,24,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"431406,97","4584111,05",2.17824,41.403772
2017S002426    ,1,Ciutat Vella,3,la Barceloneta,311408,Sant Elm,0076 0078,Diumenge,Dg,Laboral,2017,3,MarÃ§,26,14,Altres,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432312,11","4581057,42",2.18942,41.376342
2017S002466    ,3,Sants-MontjuÃ¯c,17,Sants - Badal,10004,Ã€nimes,0005 0005,Dimarts,Dm,Laboral,2017,3,MarÃ§,28,10,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"427285,83","4581114,81",2.129303,41.376417
2017S002471    ,10,Sant MartÃ_,65,el Clot,18505,AragÃ_,0578 0578,Dimarts,Dm,Laboral,2017,3,MarÃ§,28,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432033,07","4584528,33",2.185694,41.407581
2017S002499    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0145I0145I,Dimarts,Dm,Laboral,2017,3,MarÃ§,28,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"430061,98","4581709,70",2.162428,41.382022
2017S002502    ,2,Eixample,6,la Sagrada FamÃ_lia,105304,Dos de Maig,0217 0217,Dimecres,Dc,Laboral,2017,3,MarÃ§,29,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431852,13","4584328,38",2.183551,41.405764
2017S002508    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,ProvenÃ§a,0067 0067,Dimecres,Dc,Laboral,2017,3,MarÃ§,29,10,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"428897,37","4582058,54",2.148468,41.385063
2017S002516    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,209300,Valeri Serra,0022 0022,Dimecres,Dc,Laboral,2017,3,MarÃ§,29,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429836,93","4582108,52",2.159692,41.385596
2017S002517    ,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0119 0119,Dimecres,Dc,Laboral,2017,3,MarÃ§,29,16,Altres,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430417,52","4583308,99",2.166502,41.396455
2017S002539    ,10,Sant MartÃ_,65,el Clot,1604,SÃ¨quia Comtal,0009 0009,Dijous,Dj,Laboral,2017,3,MarÃ§,30,10,Altres,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432196,14","4584595,07",2.187636,41.408198
2017S002544    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0048 0048,Dijous,Dj,Laboral,2017,3,MarÃ§,30,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428779,93","4581706,65",2.147098,41.381882
2017S002599    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0010 0010,Divendres,Dv,Laboral,2017,3,MarÃ§,31,22,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"429419,17","4581001,59",2.154834,41.375589
2017S003005    ,2,Eixample,7,la Dreta de l'Eixample,148307,GrÃ cia,0104 0104,Dissabte,Ds,Laboral,2017,4,Abril,1,1,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429924,21","4583269,19",2.160609,41.396061
2017S003020    ,1,Ciutat Vella,1,el Raval,34308,Rambla                                            ,0089B0089B,Dissabte,Ds,Laboral,2017,4,Abril,1,18,Desobeir el senyal del semÃ for,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"430882,51","4581700,89",2.172247,41.382012
2017S003023    ,6,GrÃ cia,28,Vallcarca i els Penitents,701267,Dalt (BesÃ_s),6.00E+00,Dissabte,Ds,Laboral,2017,4,Abril,1,12,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"428022,17","4585473,76",2.137597,41.415743
2017S003031    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,CalÃ bria,0213 0213,Diumenge,Dg,Laboral,2017,4,Abril,2,12,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Gris,Desconegut,Desconegut,"428800,57","4582094,15",2.147304,41.385379
2017S003057    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana,0302 0304,Dilluns,Dl,Laboral,2017,4,Abril,3,6,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Negre,Desconegut,Desconegut,"432178,89","4586258,47",2.187234,41.423175
2017S003064    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0401 0401,Dilluns,Dl,Laboral,2017,4,Abril,3,10,No Ã©s causa del  vianant,Bicicleta, ,MONTY,Vermell,Desconegut,Desconegut,"429118,95","4581153,82",2.151217,41.376932
2017S003066    ,2,Eixample,5,el Fort Pienc,100800,DiputaciÃ_,0415 0419,Dilluns,Dl,Laboral,2017,4,Abril,3,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431372,88","4583546,10",2.177898,41.39868
2017S003071    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana,0323 0323,Diumenge,Dg,Laboral,2017,4,Abril,2,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Vermell,Desconegut,Desconegut,"432058,77","4586538,82",2.185767,41.425687
2017S003082    ,9,Sant Andreu,59,el Bon Pastor,295709,Sant AdriÃ ,0043 0053,Dilluns,Dl,Laboral,2017,4,Abril,3,20,No Ã©s causa del  vianant,Bicicleta, ,FACTORY BIKE,Negre,Desconegut,Desconegut,"432951,52","4587637,72",2.196331,41.43566
2017S003094    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,0333 0333,Dimarts,Dm,Laboral,2017,4,Abril,4,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Desconegut,Desconegut,Desconegut,"430723,38","4583662,68",2.170121,41.399669
2017S003115    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan,0002 0002,Dimarts,Dm,Laboral,2017,4,Abril,4,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,B,Desconegut,"431567,15","4582769,56",2.180318,41.391699
2017S003115    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan,0002 0002,Dimarts,Dm,Laboral,2017,4,Abril,4,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"431567,15","4582769,56",2.180318,41.391699
2017S003118    ,5,SarriÃ -Sant Gervasi,24,les Tres Torres,113007,Escoles Pies,0081 0081,Dimarts,Dm,Laboral,2017,4,Abril,4,18,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"427371,69","4583879,33",2.13,41.401328
2017S003119    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,284101,Rius i Taulet,0002 0002,Dimarts,Dm,Laboral,2017,4,Abril,4,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Desconegut,Desconegut,Desconegut,"429413,57","4580717,66",2.154795,41.373031
