Codi d'expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripci¢ dia setmana,Dia setmana,Descripci¢ tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripci¢ causa vianant,tipus de vehicle,Descripci¢ model,Descripci¢ marca,Descripci¢ color,Descripci¢ carnet,Antiguitat carnet,Coordenada UTM (Y),Coordenada UTM (X)
2014S000059,5,Sarri…-Sant Gervasi,27,el Putxet i el Farr¢,93409,Craywinckel,0031 0031,Divendres,Dv,Laboral,2014,1,Gener,3,21,No ‚s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,"4584981,12","428097,28"
2014S006100,10,Sant Mart¡,65,el Clot,153205,Guip£scoa,0002 0002,Divendres,Dv,Laboral,2014,8,Agost,22,8,Desobeir el senyal del sem…for,Bicicleta,Desconegut,BTWIN,Blanc,Desconegut,Desconegut,"4585111,31","432633,75"
2014S004889,10,Sant Mart¡,67,la Vila Ol¡mpica del Poblenou,700662,Salvador Espriu,0089 0089,Dijous,Dj,Laboral,2014,7,Juliol,3,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"4582853,1","433347,57"
2014S005246,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0139 0139,Dimarts,Dm,Laboral,2014,7,Juliol,15,14,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"4583436,46","430292,71"
2014S005248,5,Sarri…-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0630B0630B,Dimarts,Dm,Laboral,2014,7,Juliol,15,15,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582780,48","428027,76"
2014S006016,2,Eixample,7,la Dreta de l'Eixample,148307,Gr…cia,0075 0075,Diumenge,Dg,Laboral,2014,8,Agost,17,23,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Altres,Desconegut,Desconegut,"4583030,02","430055,88"
2014S005516,2,Eixample,7,la Dreta de l'Eixample,268003,Proven‡a,0270 0272,Dijous,Dj,Laboral,2014,7,Juliol,24,20,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"4582964,49","429852,61"
2014S006170,10,Sant Mart¡,65,el Clot,209900,Meridiana,0188 0188,Dimecres,Dc,Laboral,2014,8,Agost,27,8,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4585113,98","432163,61"
2014S005363,3,Sants-Montju‹c,18,Sants,312400,Sants,0028 0028,Dissabte,Ds,Laboral,2014,7,Juliol,19,17,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"4580995,81","428146,81"
2014S004865,10,Sant Mart¡,72,Sant Mart¡ de Proven‡als,153205,Guip£scoa,0027 0027,Dimecres,Dc,Laboral,2014,7,Juliol,2,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4585285,75","432752,43"
2014S005630,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan,0026 0026,Dimecres,Dc,Laboral,2014,7,Juliol,30,17,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4583204,02","431141,7"
2014S005320,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0374B0374B,Dijous,Dj,Laboral,2014,7,Juliol,17,23,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre/Groc,B,9,"4583616,98","430648,04"
2014S007282,2,Eixample,6,la Sagrada Fam¡lia,268003,Proven‡a,0419 0425,Dijous,Dj,Laboral,2014,10,Octubre,9,18,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4584123,92","431005,28"
2014S007961,6,Gr…cia,32,el Camp d'en Grassot i Gr…cia Nova,76807,Sardenya,0329 0329,Divendres,Dv,Laboral,2014,10,Octubre,31,16,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4584191,47","430863,4"
2014S007095,2,Eixample,6,la Sagrada Fam¡lia,76807,Sardenya,0245 0245,Divendres,Dv,Laboral,2014,10,Octubre,3,7,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4583816,58","431230,25"
2014S007360,10,Sant Mart¡,67,la Vila Ol¡mpica del Poblenou,186703,Llull,0070 0072,Dilluns,Dl,Laboral,2014,10,Octubre,13,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"4583079,3","432683,31"
2014S009693,7,Horta-Guinard¢,39,Sant Gen¡s dels Agudells,3508,AigÅes,0399 0399,Dilluns,Dl,Laboral,2014,12,Desembre,29,17,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4586113,06","427825,94"
2014S007042,1,Ciutat Vella,3,la Barceloneta,197903,Mar¡tim de la Barceloneta,0031B0031B,Dimecres,Dc,Laboral,2014,10,Octubre,1,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4581962,4","432819,33"
2014S008995,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,0017 0017,Diumenge,Dg,Laboral,2014,12,Desembre,7,11,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4581769,17","431923,72"
2014S007531,9,Sant Andreu,63,Navas,121402,Felip II,0055B0055B,Dissabte,Ds,Laboral,2014,10,Octubre,18,9,No ‚s causa del  vianant,Bicicleta,BFOLD 3,BTWIN,Marr¢,Desconegut,Desconegut,"4585798,39","432272,48"
2014S007368,10,Sant Mart¡,70,el Bes•s i el Maresme,701559,Eduard Maristany,0009X0009X,Dilluns,Dl,Laboral,2014,10,Octubre,13,12,No ‚s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Gris,Desconegut,Desconegut,"4585065,6","434930,02"
2014S009662,3,Sants-Montju‹c,16,la Bordeta,244901,Parcerisa,0050 0050,Dimarts,Dm,Laboral,2014,12,Desembre,30,21,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4579897,56","427799,55"
2014S007024,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0109 0109,Dimecres,Dc,Laboral,2014,10,Octubre,1,10,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583345,77","430568,48"
2014S007292,3,Sants-Montju‹c,18,Sants,173905,Jocs Florals,0084 0084,Divendres,Dv,Laboral,2014,10,Octubre,10,9,No ‚s causa del  vianant,Bicicleta,Desconegut,CONOR,Vermell,Desconegut,Desconegut,"4580718,37","427770,6"
2014S003902,5,Sarri…-Sant Gervasi,23,Sarri…,353805,Vallvidrera,0073 0073,Dimarts,Dm,Laboral,2014,5,Maig,27,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4584734,62","425820,77"
2014S007820,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Enten‡a,0139 0139,Dilluns,Dl,Laboral,2014,10,Octubre,27,17,No ‚s causa del  vianant,Bicicleta,Desconegut,ORBEA,Verd,Desconegut,Desconegut,"4581712,62","428800,07"
2014S008346,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198203,Marqu_s de l'Argentera,0001 0001,Dijous,Dj,Laboral,2014,11,Novembre,13,15,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581836,63","431836,96"
2014S003798,10,Sant Mart¡,72,Sant Mart¡ de Proven‡als,30409,Bac de Roda,0161 0161,Divendres,Dv,Laboral,2014,5,Maig,23,17,No ‚s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Violeta,Desconegut,Desconegut,"4585040,87","433018,94"
2014S009173,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0590 0590,Dissabte,Ds,Laboral,2014,12,Desembre,13,15,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582066,56","430124,33"
2014S009578,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0767 0767,Dissabte,Ds,Laboral,2014,12,Desembre,27,8,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4583910,67","431927,77"
2014S003085,10,Sant Mart¡,69,Diagonal Mar i el Front Mar¡tim del Poblenou,144601,Diagonal,0001 0001,Diumenge,Dg,Laboral,2014,4,Abril,27,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4584879,64","434783,31"
2014S000323,2,Eixample,10,Sant Antoni,308709,Sant Pau,0015 0015,Dimecres,Dc,Laboral,2014,1,Gener,15,12,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4581010,37","430412,68"
2014S004201,8,Nou Barris,55,Ciutat Meridiana,351606,Vallcivera,0021 0021,Dissabte,Ds,Laboral,2014,6,Juny,7,14,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4590308,02","431361,68"
2014S001783,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0524 0526,Dimarts,Dm,Laboral,2014,3,Mar‡,11,8,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4581734,53","429785,95"
2014S000706,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Dijous,Dj,Laboral,2014,1,Gener,30,6,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Platejat,Desconegut,Desconegut,Desconegut,Desconegut
2014S000847,2,Eixample,6,la Sagrada Fam¡lia,238400,Padilla,0218 0218,Dimarts,Dm,Laboral,2014,2,Febrer,4,14,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4584205,54","431450,48"
2014S008668,3,Sants-Montju‹c,13,la Marina de Port,230601,Mare de D‚u de Port,0351 0351,Dimecres,Dc,Laboral,2014,11,Novembre,26,8,No ‚s causa del  vianant,Bicicleta,Desconegut,BH,Negre,Desconegut,Desconegut,"4579612,84","428112,89"
2014S008670,10,Sant Mart¡,65,el Clot,209900,Meridiana,0092 0092,Dimecres,Dc,Laboral,2014,11,Novembre,26,8,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4584472,82","432156,7"
2014S007975,2,Eixample,10,Sant Antoni,329902,Tamarit,0163 0163,Divendres,Dv,Laboral,2014,10,Octubre,31,20,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4581328,3","429907,87"
2014S003585,2,Eixample,10,Sant Antoni,7702,Aldana,0014 0014,Dijous,Dj,Laboral,2014,5,Maig,15,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581015,1","430400,82"
2014S004323,2,Eixample,8,l'Antiga Esquerra de l'Eixample,110304,Enric Granados,0057 0059,Dijous,Dj,Laboral,2014,6,Juny,12,13,No ‚s causa del  vianant,Bicicleta,Desconegut,BH,Negre,Desconegut,Desconegut,"4582697,67","429708,07"
2014S001440,10,Sant Mart¡,64,el Camp de l'Arpa del Clot,209900,Meridiana,0149 0149,Dimecres,Dc,Laboral,2014,2,Febrer,26,15,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Marr¢,Desconegut,Desconegut,"4584884,13","432108,86"
2014S008174,10,Sant Mart¡,68,el Poblenou,148704,Ciutat de Granada,0018 0018,Divendres,Dv,Laboral,2014,11,Novembre,7,16,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4583336,07","433224,42"
2014S004056,9,Sant Andreu,61,la Sagrera,209900,Meridiana,0280 0280,Dilluns,Dl,Laboral,2014,6,Juny,2,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4586059,6","432175,83"
2014S004162,10,Sant Mart¡,73,la Verneda i la Pau,266405,Prim,0164 0164,Divendres,Dv,Laboral,2014,6,Juny,6,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4585960,7","433895,48"
2014S008658,3,Sants-Montju‹c,17,Sants - Badal,30602,Badal,0167 0167,Dimarts,Dm,Laboral,2014,11,Novembre,25,15,No ‚s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Blanc,Desconegut,Desconegut,"4580994,46","427358,46"
2014S009055,7,Horta-Guinard¢,35,el Guinard¢,152905,Guinard¢,0099 0099,Dimecres,Dc,Laboral,2014,12,Desembre,10,7,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4585375,4","430904,12"
2014S004007,10,Sant Mart¡,66,el Parc i la Llacuna del Poblenou,270901,Pujades,0019 0019,Dimecres,Dc,Laboral,2014,5,Maig,28,17,No ‚s causa del  vianant,Bicicleta,Desconegut,BH,Desconegut,Desconegut,Desconegut,"4582893,86","432258,46"
2014S004131,2,Eixample,7,la Dreta de l'Eixample,71600,Casp,0056 0058,Dijous,Dj,Laboral,2014,6,Juny,5,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Marr¢,Desconegut,Desconegut,"4582767,83","431032,99"
2014S009384,10,Sant Mart¡,65,el Clot,161101,Independ_ncia,0239 0239,Divendres,Dv,Laboral,2014,12,Desembre,19,17,No ‚s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Blanc,Desconegut,Desconegut,"4584333,52","432036,77"
2014S002250,2,Eixample,5,el Fort Pienc,144601,Diagonal,0285 0285,Dijous,Dj,Laboral,2014,3,Mar‡,27,15,No ‚s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Negre,Desconegut,Desconegut,"4583746,91","431234,33"
2014S009392,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputaci¢,0226 0226,Dissabte,Ds,Laboral,2014,12,Desembre,20,0,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582293,67","430123,09"
2014S003215,2,Eixample,6,la Sagrada Fam¡lia,268003,Proven‡a,0528 0528,Dijous,Dj,Laboral,2014,5,Maig,1,0,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4584528,29","431453,12"
2014S002229,2,Eixample,5,el Fort Pienc,281307,Ribes,0095 0095,Dimecres,Dc,Laboral,2014,3,Mar‡,26,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4583774,81","431927,44"
2014S008278,7,Horta-Guinard¢,40,Montbau,352507,Vall d'Hebron,0171 0181,Dimarts,Dm,Laboral,2014,11,Novembre,11,14,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"4587683,75","428841,41"
2014S000582,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0044 0044,Divendres,Dv,Laboral,2014,1,Gener,24,17,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582342,28","429898,58"
2014S000728,2,Eixample,7,la Dreta de l'Eixample,286504,Roger de Flor,0109 0111,Dijous,Dj,Laboral,2014,1,Gener,30,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,B,1,"4583243,57","431229,09"
2014S001966,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent,0328 0328,Dilluns,Dl,Laboral,2014,3,Mar‡,17,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4582873,58","430523,44"
2014S002117,2,Eixample,5,el Fort Pienc,197302,Marina,0169 0175,Dissabte,Ds,Laboral,2014,3,Mar‡,22,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4583608,29","431599,81"
2014S000476,2,Eixample,7,la Dreta de l'Eixample,350308,Val_ncia,0339 0339,Dimarts,Dm,Laboral,2014,1,Gener,21,13,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4583415,35","430663,29"
2014S002438,6,Gr…cia,31,la Vila de Gr…cia,344407,Sant Antoni,0002 0002,Dimecres,Dc,Laboral,2014,4,Abril,2,17,Transitar a peu per la cal‡ada,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4583952,05","429433,05"
2014S003160,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0830X0830X,Dimarts,Dm,Laboral,2014,4,Abril,29,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583902,64","432004,76"
2014S001210,2,Eixample,7,la Dreta de l'Eixample,148307,Gr…cia,0033 0033,Dimarts,Dm,Laboral,2014,2,Febrer,18,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4582692,06","430363,96"
2014S003135,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent,0082 0084,Dilluns,Dl,Laboral,2014,4,Abril,28,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4581471,18","429092,97"
2014S003421,4,Les Corts,19,les Corts,58554,Can Bruixa,0016 0016,Divendres,Dv,Laboral,2014,5,Maig,9,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581922,52","427479,22"
2014S000622,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0433 0433,Dilluns,Dl,Laboral,2014,1,Gener,27,11,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4583069,83","429142,17"
2014S006035,6,Gr…cia,30,la Salut,344000,Dalt,0121 0123,Dimarts,Dm,Laboral,2014,8,Agost,19,6,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Marr¢,Desconegut,Desconegut,"4585072,78","429803,8"
2014S001087,10,Sant Mart¡,65,el Clot,209900,Meridiana,0188 0188,Dimecres,Dc,Laboral,2014,2,Febrer,12,12,No ‚s causa del  vianant,Bicicleta,Desconegut,DERBI,Negre,Desconegut,Desconegut,"4585113,98","432163,61"
2014S005217,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Cal…bria,0119 0121,Dilluns,Dl,Laboral,2014,7,Juliol,14,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4581561,81","429321,37"
2014S004858,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0093 0093,Dimecres,Dc,Laboral,2014,7,Juliol,2,13,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4581895,28","429549,3"
2014S005036,5,Sarri…-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes,0194 0194,Dimarts,Dm,Laboral,2014,7,Juliol,8,8,No ‚s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Blanc,Desconegut,Desconegut,"4583383,22","429264,15"
2014S005454,10,Sant Mart¡,68,el Poblenou,123601,Fernando Poo,0061 0061,Dimecres,Dc,Laboral,2014,7,Juliol,23,10,No ‚s causa del  vianant,Bicicleta,Desconegut,BH,Gris,B,10,"4583627,23","433784,37"
2014S005461,2,Eixample,10,Sant Antoni,308709,Sant Pau,0043 0045,Dimecres,Dc,Laboral,2014,7,Juliol,23,12,Creuar per fora pas de vianants,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4581160,07","430266,96"
2014S006085,2,Eixample,10,Sant Antoni,127704,Floridablanca,0147 0147,Dijous,Dj,Laboral,2014,8,Agost,21,13,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"4581731,76","430133,51"
2014S005638,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198203,Marqu_s de l'Argentera,0017 0017,Dimecres,Dc,Laboral,2014,7,Juliol,30,23,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"4582008,32","431945,27"
2014S004685,9,Sant Andreu,61,la Sagrera,86108,Concepci¢n Arenal,0068 0068,Dimecres,Dc,Laboral,2014,6,Juny,25,17,Desobeir el senyal del sem…for,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4586217,26","431911,19"
2014S004825,6,Gr…cia,31,la Vila de Gr…cia,144601,Diagonal,0472 0476,Dimarts,Dm,Laboral,2014,7,Juliol,1,9,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583257,42","429547,31"
2014S005813,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Enten‡a,0160 0160,Dijous,Dj,Laboral,2014,8,Agost,7,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,B,14,"4581865,72","428680,66"
2014S005631,3,Sants-Montju‹c,11,el Poble Sec,198804,Paralúlel,0151 0151,Dimecres,Dc,Laboral,2014,7,Juliol,30,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4580912,92","429624,81"
2014S005633,2,Eixample,7,la Dreta de l'Eixample,148307,Gr…cia,0035 0035,Dimecres,Dc,Laboral,2014,7,Juliol,30,16,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4582734,61","430325,6"
2014S006352,2,Eixample,5,el Fort Pienc,209900,Meridiana,0049 0049,Dimecres,Dc,Laboral,2014,9,Setembre,3,15,No ‚s causa del  vianant,Bicicleta,Desconegut,MONTY,Beige,Desconegut,Desconegut,"4583631,42","432108,84"
2014S007517,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya,0117 0117,Divendres,Dv,Laboral,2014,10,Octubre,17,18,No ‚s causa del  vianant,Bicicleta,Desconegut,ORBEA,Violeta,Desconegut,Desconegut,"4583088,22","429745,65"
2014S007663,6,Gr…cia,32,el Camp d'en Grassot i Gr…cia Nova,90502,C•rsega,0439 0441,Dimecres,Dc,Laboral,2014,10,Octubre,22,15,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583881,61","430372,45"
2014S003476,3,Sants-Montju‹c,11,el Poble Sec,207304,M_xic,0001 0001,Dilluns,Dl,Laboral,2014,5,Maig,12,9,No ‚s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Blau,Desconegut,Desconegut,"4580773,89","428816,26"
2014S008316,2,Eixample,7,la Dreta de l'Eixample,268003,Proven‡a,0294 0294,Dimecres,Dc,Laboral,2014,11,Novembre,12,18,Desobeir el senyal del sem…for,Bicicleta,Desconegut,CONOR,Blanc,Desconegut,Desconegut,"4583089,45","429979,46"
2014S007961,6,Gr…cia,32,el Camp d'en Grassot i Gr…cia Nova,76807,Sardenya,0329 0329,Divendres,Dv,Laboral,2014,10,Octubre,31,16,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4584191,47","430863,4"
2014S007142,1,Ciutat Vella,2,el Barri G•tic,269108,Portal de la Pau,9998 9998,Dissabte,Ds,Laboral,2014,10,Octubre,4,19,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Rosa,Desconegut,Desconegut,"4580997,41","431336,79"
2014S007449,2,Eixample,6,la Sagrada Fam¡lia,268003,Proven‡a,0379 0381,Dimecres,Dc,Laboral,2014,10,Octubre,15,17,No ‚s causa del  vianant,Bicicleta,Desconegut,ORBEA,Blanc,Desconegut,Desconegut,"4583926,33","430802,65"
2014S008339,5,Sarri…-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0435 0435,Dijous,Dj,Laboral,2014,11,Novembre,13,14,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4584720,71","427992,97"
2014S007042,1,Ciutat Vella,3,la Barceloneta,197903,Mar¡tim de la Barceloneta,0031B0031B,Dimecres,Dc,Laboral,2014,10,Octubre,1,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"4581962,4","432819,33"
2014S007215,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya,0103 0103,Dimarts,Dm,Laboral,2014,10,Octubre,7,12,No ‚s causa del  vianant,Bicicleta,Desconegut,CONOR,Blau,Desconegut,Desconegut,"4582965,25","429878,32"
2014S007611,2,Eixample,6,la Sagrada Fam¡lia,76807,Sardenya,0314 0318,Dimarts,Dm,Laboral,2014,10,Octubre,21,5,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4584046,92","431035,62"
2014S007719,10,Sant Mart¡,66,el Parc i la Llacuna del Poblenou,270901,Pujades,0004 0004,Divendres,Dv,Laboral,2014,10,Octubre,24,10,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"4582750,81","432166,13"
2014S009554,10,Sant Mart¡,71,Proven‡als del Poblenou,169409,Corts Catalanes,1144 1144,Dijous,Dj,Laboral,2014,12,Desembre,25,18,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4585627,18","433801,11"
2014S006818,1,Ciutat Vella,2,el Barri G•tic,164802,Jaume I,0017 0017,Dimarts,Dm,Laboral,2014,9,Setembre,23,10,Altres,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581872,71","431382,8"
2014S009681,10,Sant Mart¡,68,el Poblenou,700756,Mar¡tim del Bogatell,0080 0080,Dimecres,Dc,Laboral,2014,12,Desembre,31,15,Altres,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4583067,64","433778,66"
2014S003770,3,Sants-Montju‹c,12,la Marina del Prat Vermell,369408,Zona Franca,0083 0095,Dijous,Dj,Laboral,2014,5,Maig,22,21,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4578799,5","428323,8"
2014S007819,10,Sant Mart¡,67,la Vila Ol¡mpica del Poblenou,701266,Litoral (Llobregat),860000,Dilluns,Dl,Laboral,2014,10,Octubre,27,17,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"4582415,18","432972,61"
2014S007941,5,Sarri…-Sant Gervasi,26,Sant Gervasi - Galvany,187105,Madrazo,0041 0041,Divendres,Dv,Laboral,2014,10,Octubre,31,11,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583723,12","428951,76"
2014S008080,3,Sants-Montju‹c,11,el Poble Sec,198804,Paralúlel,0141 0141,Dimarts,Dm,Laboral,2014,11,Novembre,4,21,No ‚s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4580911,84","429702,57"
2014S007267,3,Sants-Montju‹c,11,el Poble Sec,198804,Paralúlel,0039 0039,Dijous,Dj,Laboral,2014,10,Octubre,9,11,No ‚s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4580880,02","430879,2"
